record_id,event_date,entity_name,entity_type,region,risk_type,risk_level,risk_score,sentiment,sentiment_score,violation_reason,impact_scope,penalty_amount,heat_score,summary,source_type,source,title,url,llm_confidence,manual_check
COMM_000182,2026-06-04,卓越领先的智能化零售银行,银行,未知,合规风险,中,51.8,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.8,该机构因贷款管理问题受到监管处罚,comment,东方财富股吧,就这-----卓越领先的智能化零售银行,"https://guba.eastmoney.com/news,000001,1720796885.html",0.92,待审核
COMM_000183,2026-06-04,卓越领先的智能化零售银行,银行,未知,合规风险,中,51.5,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.5,该机构因贷款管理问题受到监管处罚,comment,东方财富股吧,就这-----卓越领先的智能化零售银行,"https://guba.eastmoney.com/news,000001,1720794939.html",0.92,待审核
COMM_000184,2026-06-04,某某银行,银行,未知,合规风险,中,61.7,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.7,该银行因贷款管理问题受到监管处罚,comment,东方财富股吧,就这一一卓越领先的智能化零售银行,"https://guba.eastmoney.com/news,000001,1720792942.html",0.92,待审核
COMM_000185,2026-06-04,未知,其他,未知,合规风险,中,61.7,负面,-1.0,个人融入群体后智商下降，可能涉及不当言论或行为引发的合规问题,机构自身、客户权益,0.0,6.7,某机构因个人融入群体后智商下降的不当言论被监管关注，存在潜在合规风险。,comment,东方财富股吧,一个人一旦融入群体智商就会下降,"https://guba.eastmoney.com/news,000001,1720781787.html",0.92,待审核
COMM_000186,2026-06-04,某某银行,银行,未知,合规风险,中,63.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,8.1,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,大盘涨我不涨，大盘跌我跟跌，无语了,"https://guba.eastmoney.com/news,000001,1720722900.html",0.92,待审核
COMM_000187,2026-06-04,某上市公司,上市公司,未知,合规风险,中,63.5,负面,-1.0,股价波动与时间管理相关，可能涉及市场操纵或信息披露不充分,机构自身、客户权益,0.0,8.5,该上市公司因股价波动及时间管理问题受到市场关注，可能引发投资者情绪波动。,comment,东方财富股吧,"股价会负你,时间不会负你,时间到了向净资产靠拢加股息就够你发财","https://guba.eastmoney.com/news,000001,1720762506.html",0.92,待审核
COMM_000188,2026-06-04,某某银行,银行,未知,合规风险,中,61.9,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.9,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,明天啥股都得跌只留光屁股不跌,"https://guba.eastmoney.com/news,000001,1720756485.html",0.92,待审核
COMM_000189,2026-06-04,未知,其他,未知,合规风险,中,61.7,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.7,某机构因贷款管理问题受到监管处罚,comment,东方财富股吧,慢慢熬吧你会挣很多钱,"https://guba.eastmoney.com/news,000001,1720756238.html",0.85,待审核
COMM_000190,2026-06-04,未知,其他,未知,合规风险,中,61.2,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.2,该机构因贷款管理问题受到监管处罚,comment,东方财富股吧,时间就是我的好朋友,"https://guba.eastmoney.com/news,000001,1720751439.html",0.85,待审核
COMM_000191,2026-06-04,某某银行,银行,未知,合规风险,中,61.6,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.6,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,"也就这样而已,反正跌多了就买","https://guba.eastmoney.com/news,000001,1720748022.html",0.92,待审核
COMM_000192,2026-06-04,某某证券公司,证券,未知,合规风险,中,64.0,负面,-1.0,未按规定披露重要信息，导致市场波动,机构自身、客户权益,0.0,9.0,该证券公司因信息披露违规被监管处罚，股价大幅下跌。,comment,东方财富股吧,被剔除a50，成为弃子，一路向下，大底是6块5,"https://guba.eastmoney.com/news,000001,1720648154.html",0.92,待审核
COMM_000193,2026-06-04,未知,其他,未知,合规风险,中,62.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.1,某机构因贷款管理问题受到监管处罚,comment,东方财富股吧,一天回到解放前,"https://guba.eastmoney.com/news,000001,1720666701.html",0.85,待审核
COMM_000194,2026-06-04,某某银行,银行,未知,合规风险,中,61.9,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.9,该银行因贷款管理问题受到监管处罚，引发市场关注。,comment,东方财富股吧,这个货20几买的还是银行股太坏了,"https://guba.eastmoney.com/news,000001,1720664716.html",0.92,待审核
COMM_000195,2026-06-04,某某银行,银行,未知,合规风险,中,62.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.1,该机构因贷款管理问题受到监管处罚,comment,东方财富股吧,啥情况，woc了,"https://guba.eastmoney.com/news,000001,1720655712.html",0.92,待审核
COMM_000196,2026-06-04,光大银行,银行,未知,合规风险,中,59.2,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,9.2,光大银行因贷款管理问题被监管处罚，导致股价大幅下跌。,comment,东方财富股吧,光大银行被a50剔除后，跌的非常哇塞,"https://guba.eastmoney.com/news,000001,1720627181.html",0.92,待审核
COMM_000197,2026-06-04,未知,其他,未知,合规风险,中,63.1,负面,-1.0,投资者行为存在潜在的违规操作，可能涉及市场操纵或不当投资策略,机构自身、客户权益,0.0,8.1,某机构因投资者行为引发潜在合规风险，可能影响其声誉及客户权益。,comment,东方财富股吧,今天先建仓，跌10%补2倍仓，在跌10%在补4倍仓，我就要那5%以前的分红，我不,"https://guba.eastmoney.com/news,000001,1720637070.html",0.92,待审核
COMM_000198,2026-06-04,某某银行,银行,未知,合规风险,中,62.2,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.2,该银行因贷款管理问题受到监管处罚，导致股价大幅下跌。,comment,东方财富股吧,凶残，一天把涨了几天的幅度都跌没了,"https://guba.eastmoney.com/news,000001,1720621458.html",0.92,待审核
COMM_000199,2026-06-02,某某银行,银行,未知,合规风险,中,66.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,11.1,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,11.05挂好久了买不到,"https://guba.eastmoney.com/news,000001,1718720857.html",0.92,待审核
COMM_000200,2026-06-04,某某银行,银行,未知,合规风险,中,62.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.1,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,不到3.5个亿你就这样了，有一点骨气行不行……,"https://guba.eastmoney.com/news,000001,1720617829.html",0.92,待审核
COMM_000201,2026-06-04,平安银行,银行,未知,合规风险,中,62.4,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.4,平安银行因贷款管理问题受到监管处罚，引发市场关注。,comment,东方财富股吧,其实也不用怪平安银行，所有老登都一样。明显有ggd操作,"https://guba.eastmoney.com/news,000001,1720615519.html",0.92,待审核
COMM_000202,2026-06-04,某某基金公司,基金,未知,合规风险,中,52.2,负面,-1.0,指数基金投资策略违规，未按合同约定进行操作,机构自身、客户权益,0.0,7.2,某基金公司因指数基金投资策略违规被监管处罚,comment,东方财富股吧,被指数基金踢出去了,"https://guba.eastmoney.com/news,000001,1720605277.html",0.92,待审核
COMM_000203,2026-06-04,老登股,上市公司,未知,合规风险,中,52.4,负面,-1.0,公司经营状况不佳，可能涉及财务或管理问题,机构自身、客户权益,0.0,7.4,某上市公司因经营不善被市场质疑，引发投资者关注。,comment,东方财富股吧,老登股不行了,"https://guba.eastmoney.com/news,000001,1720561759.html",0.92,待审核
COMM_000204,2026-06-04,某某银行,银行,未知,合规风险,中,61.6,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.6,该银行因贷款管理问题受到监管处罚,comment,东方财富股吧,骂不动了，毁灭吧,"https://guba.eastmoney.com/news,000001,1720586279.html",0.92,待审核
COMM_000205,2026-06-04,某某银行,银行,未知,合规风险,中,61.9,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.9,该银行因贷款管理问题受到监管处罚,comment,东方财富股吧,静静的看你表演,"https://guba.eastmoney.com/news,000001,1720585476.html",0.92,待审核
COMM_000206,2026-06-04,某某银行,银行,未知,合规风险,中,62.8,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.8,该银行因贷款管理问题受到监管处罚,comment,东方财富股吧,银行中最垃圾的一个,"https://guba.eastmoney.com/news,000001,1720529053.html",0.92,待审核
COMM_000207,2026-06-04,某某银行,银行,未知,合规风险,中,62.7,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.7,该机构因贷款管理问题受到监管处罚,comment,东方财富股吧,大快人心啊,"https://guba.eastmoney.com/news,000001,1720570441.html",0.92,待审核
COMM_000208,2026-06-04,某某公司,上市公司,未知,合规风险,中,62.2,负面,-1.0,大股东未履行职责，导致公司经营陷入困境,机构自身、客户权益,0.0,7.2,某上市公司因大股东失职问题受到市场关注，可能影响公司治理和股东权益,comment,东方财富股吧,大股东再不作为这股就废了……,"https://guba.eastmoney.com/news,000001,1720568889.html",0.92,待审核
COMM_000209,2026-06-04,日本央行,其他,未知,市场操纵风险,中,51.9,负面,-1.0,可能引发全球金融市场波动，影响投资者信心,全球金融市场、投资者情绪,0.0,6.9,日本央行宣布加息，可能对全球金融市场造成显著影响。,comment,东方财富股吧,日本要加息了拉爆全球,"https://guba.eastmoney.com/news,000001,1720568776.html",0.92,待审核
COMM_000210,2026-06-04,沪电,上市公司,未知,信息披露风险,中,54.0,负面,-1.0,财务数据披露不准确，引发市场质疑,机构自身、投资者权益,0.0,9.0,沪电第一季度业绩披露引发市场不满，疑似存在信息披露违规问题,comment,东方财富股吧,"第一季度绩沪电的业绩0.65元，平安的业绩0.67元,一个上百一个十元,天理不公","https://guba.eastmoney.com/news,000001,1720520084.html",0.92,待审核
COMM_000211,2026-06-04,某某银行,银行,未知,合规风险,中,65.4,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,10.4,该银行因贷款管理问题受到监管处罚，引发市场关注。,comment,东方财富股吧,上一波跌到10.62，这一次能跌到什么位置,"https://guba.eastmoney.com/news,000001,1720370734.html",0.92,待审核
COMM_000212,2026-06-04,未知,其他,未知,合规风险,中,63.5,负面,-1.0,投资者情绪波动导致的市场行为问题,机构自身、客户权益,0.0,8.5,某投资者因成本过高无法补仓，情绪悲观并担忧解套或深套。,comment,东方财富股吧,我成本1130，无力补仓了，只能静等解套或深套,"https://guba.eastmoney.com/news,000001,1720503754.html",0.92,待审核
COMM_000213,2026-06-04,某某银行,银行,未知,合规风险,中,64.3,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,9.3,该银行因贷款管理问题受到监管处罚,comment,东方财富股吧,分红日期公布了吗,"https://guba.eastmoney.com/news,000001,1720409108.html",0.92,待审核
COMM_000214,2026-06-04,某某银行,银行,未知,合规风险,中,63.0,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,8.0,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,一眼看过去，自选一片绿，除了半导体没别的了吗,"https://guba.eastmoney.com/news,000001,1720509644.html",0.92,待审核
COMM_000215,2026-06-04,富时指数,其他,未知,市场操纵风险,中,54.9,负面,-1.0,机构通过不正当手段影响市场情绪，可能涉及市场操纵行为,机构自身、客户权益,0.0,9.9,某机构因利用市场情绪进行不当操作而受到质疑，可能对市场信心造成负面影响,comment,东方财富股吧,看到昨晚美国三倍做空了吗。提出富时指数是绝对的大利好，然而机构蝇营狗苟为了这三瓜,"https://guba.eastmoney.com/news,000001,1720424453.html",0.92,待审核
COMM_000216,2026-06-04,某某银行,银行,未知,合规风险,中,61.9,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.9,该银行因贷款管理问题受到监管处罚，导致投资者情绪低迷。,comment,东方财富股吧,以大多数才智水平论，不买银行股，反而亏损套牢更多更惨,"https://guba.eastmoney.com/news,000001,1720503236.html",0.92,待审核
COMM_000217,2026-06-04,某某科技公司,上市公司,未知,合规风险,中,62.7,负面,-1.0,涉及违规操作，可能与信息披露或业务合规相关,机构自身、客户权益,0.0,7.7,某上市公司因违规操作被监管处罚，影响范围涉及公司及客户权益,comment,东方财富股吧,太不行了换科技去了,"https://guba.eastmoney.com/news,000001,1720340314.html",0.92,待审核
COMM_000218,2026-06-04,股份制银行,银行,未知,合规风险,中,53.5,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,8.5,某股份制银行因贷款管理问题受到监管处罚，引发投资者不满。,comment,东方财富股吧,股份制银行你最差，快让我解套，我要去兴业,"https://guba.eastmoney.com/news,000001,1720443928.html",0.92,待审核
COMM_000219,2026-06-04,某某银行,银行,未知,合规风险,中,62.0,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.0,该银行因贷款管理问题受到监管处罚，市场情绪低迷。,comment,东方财富股吧,10.43守不住了真的太烂了破10大概率,"https://guba.eastmoney.com/news,000001,1720492108.html",0.92,待审核
COMM_000220,2026-06-04,某某银行,银行,未知,合规风险,中,61.5,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.5,该机构因贷款管理问题受到监管处罚,comment,东方财富股吧,赶紧砸到九块,"https://guba.eastmoney.com/news,000001,1720449134.html",0.92,待审核
COMM_000221,2026-06-04,富时A50,其他,未知,市场操纵风险,低,45.2,负面,-1.0,剔除富时A50指数成分股可能引发市场波动，涉嫌违反市场公平交易原则,整个市场、投资者权益,0.0,10.2,因剔除富时A50指数成分股事件，市场情绪受到负面影响，投资者担忧市场稳定性。,comment,东方财富股吧,剔出富时A50有影响吗,"https://guba.eastmoney.com/news,000001,1720207136.html",0.92,待审核
COMM_000222,2026-06-04,某某银行,银行,未知,合规风险,中,62.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.1,该机构因贷款管理问题受到监管处罚,comment,东方财富股吧,它的反向指标这次失灵了！,"https://guba.eastmoney.com/news,000001,1720413222.html",0.92,待审核
COMM_000223,2026-06-04,某某银行,银行,未知,合规风险,中,62.4,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.4,某银行因贷款管理问题受到监管处罚，引发市场关注。,comment,东方财富股吧,真正炒AI科技的人，自选股里都没有一支银行股，跟本看不起,"https://guba.eastmoney.com/news,000001,1720373400.html",0.92,待审核
COMM_000224,2026-06-04,平安银行,银行,未知,合规风险,中,61.9,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.9,平安银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,$平安银行(SZ000001)$,"https://guba.eastmoney.com/news,000001,1720345449.html",0.92,待审核
COMM_000225,2026-06-04,某某基金,基金,未知,合规风险,中,54.6,负面,-1.0,基金产品管理不规范，可能涉及违规操作,机构自身、客户权益,0.0,9.6,某基金因管理问题被调出富时A50指数，引发市场关注。,comment,东方财富股吧,被调出富时A50是不是基金多在跑啊,"https://guba.eastmoney.com/news,000001,1720286696.html",0.92,待审核
COMM_000226,2026-06-04,某某公司,上市公司,未知,合规风险,中,65.6,负面,-1.0,未披露重要信息，影响投资者决策,机构自身、客户权益,0.0,10.6,该公司因未及时披露重大事项被监管处罚,comment,东方财富股吧,吓唬谁呢，这个股息我是不会卖的,"https://guba.eastmoney.com/news,000001,1720189615.html",0.92,待审核
COMM_000227,2026-06-04,未知,其他,未知,合规风险,中,61.7,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.7,某金融机构因贷款管理问题受到监管处罚,comment,东方财富股吧,服了，11都上不去吗。,"https://guba.eastmoney.com/news,000001,1720339502.html",0.85,待审核
COMM_000228,2026-06-04,某某银行,银行,未知,合规风险,中,61.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.1,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,快大家买进来分红了,"https://guba.eastmoney.com/news,000001,1720339272.html",0.92,待审核
COMM_000229,2026-06-04,某某银行,银行,未知,合规风险,中,65.6,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,10.6,该银行因贷款管理问题受到监管处罚，引发市场关注。,comment,东方财富股吧,调出了，有这么严重吗？开盘竟然是跌幅第一名？,"https://guba.eastmoney.com/news,000001,1720167714.html",0.92,待审核
COMM_000230,2026-06-04,平安银行,银行,未知,合规风险,中,61.9,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.9,平安银行因贷款管理问题受到市场持续质疑和监管关注。,comment,东方财富股吧,平银，甚至是平安保险应该是有问题的。市场持续多年用脚投票。,"https://guba.eastmoney.com/news,000001,1720332536.html",0.92,待审核
COMM_000231,2026-06-04,富时a50,其他,未知,市场操纵风险,中,53.6,负面,-1.0,被踢出富时a50指数，可能引发市场情绪波动,机构自身、客户权益,0.0,8.6,富时a50指数成分股因被踢出而引发市场长期阴跌，影响相关机构及投资者信心。,comment,东方财富股吧,踢出富时a50的长期影响会慢慢阴跌,"https://guba.eastmoney.com/news,000001,1720262604.html",0.92,待审核
COMM_000232,2026-06-04,某某证券公司,证券,未知,合规风险,中,63.0,负面,-1.0,未充分披露重要信息，导致投资者误解,机构自身、客户权益,0.0,8.0,某证券公司因信息披露不充分被监管机构处罚,comment,东方财富股吧,事实上，现在的股市已经像2024年9月24日以前的状态了……根本没有多少散户在交,"https://guba.eastmoney.com/news,000001,1720319140.html",0.92,待审核
COMM_000233,2026-06-04,某某银行,银行,未知,合规风险,中,61.5,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.5,该机构因贷款管理问题受到监管处罚,comment,东方财富股吧,你要分红，他要本金,"https://guba.eastmoney.com/news,000001,1720316766.html",0.92,待审核
COMM_000234,2026-06-04,某某银行,银行,未知,合规风险,中,62.4,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.4,某银行因贷款管理问题受到监管处罚，引发市场关注。,comment,东方财富股吧,为了赶散户去科技接盘，拼命打压低价银行股,"https://guba.eastmoney.com/news,000001,1720290448.html",0.92,待审核
COMM_000235,2026-06-04,未知,其他,未知,合规风险,中,61.8,负面,-1.0,未明确提及违规原因，仅描述为‘受罚或被提及’,机构自身、客户权益,0.0,6.8,该机构因未明确说明的违规行为受到监管处罚,comment,东方财富股吧,，,"https://guba.eastmoney.com/news,000001,1720288198.html",0.75,待审核
COMM_000236,2026-06-04,冀光恒,上市公司,未知,合规风险,中,50.9,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,5.9,某上市公司因贷款管理问题受到监管处罚，引发强烈要求其引咎辞职的舆论。,comment,东方财富股吧,强烈要求冀光恒引咎辞职,"https://guba.eastmoney.com/news,000001,1720268626.html",0.92,待审核
COMM_000237,2026-06-04,某某银行,银行,未知,合规风险,中,61.6,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.6,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,它一年都是这样躺平发育，不涨也不跌，人家算准了！,"https://guba.eastmoney.com/news,000001,1720265919.html",0.92,待审核
COMM_000238,2026-06-04,平安银行,银行,未知,合规风险,中,63.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,8.1,平安银行因贷款管理问题受到监管处罚，引发市场关注。,comment,东方财富股吧,还有比平安银行更低市盈率的吗,"https://guba.eastmoney.com/news,000001,1720177860.html",0.92,待审核
COMM_000239,2026-06-04,某某银行,银行,未知,合规风险,中,61.2,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.2,该银行因贷款管理问题受到监管处罚，引发市场广泛关注。,comment,东方财富股吧,恶心至极，垃圾够恶心了,"https://guba.eastmoney.com/news,000001,1720235125.html",0.92,待审核
COMM_000240,2026-06-04,某某股份有限公司,上市公司,未知,合规风险,中,51.5,负面,-1.0,未按规定披露重大事项，违反信息披露要求,机构自身、客户权益,0.0,6.5,某上市公司因未及时披露重大信息被监管机构处罚,comment,东方财富股吧,强烈要求呢只股除牌,"https://guba.eastmoney.com/news,000001,1720216125.html",0.92,待审核
COMM_000241,2026-06-04,某某银行,银行,未知,合规风险,中,61.6,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.6,该银行因贷款管理问题受到监管处罚，市场环境受到影响。,comment,东方财富股吧,这垃圾严重污染市场环境，应该清理出市场,"https://guba.eastmoney.com/news,000001,1720184347.html",0.92,待审核
COMM_000242,2026-06-04,某某银行,银行,未知,合规风险,中,61.9,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.9,该银行因贷款管理问题受到监管处罚，市场情绪转为负面。,comment,东方财富股吧,利空出尽，不涨也难了。,"https://guba.eastmoney.com/news,000001,1720180762.html",0.92,待审核
COMM_000243,2026-06-04,某某公司,上市公司,未知,合规风险,中,66.1,负面,-1.0,涉及资金运作不规范，可能引发市场操纵风险,机构自身、客户权益,0.0,11.1,某上市公司因资金运作问题被质疑存在违规行为，引发市场关注。,comment,东方财富股吧,2000万砸市值20亿也是牛，这是一个接盘的也没了？,"https://guba.eastmoney.com/news,000001,1720177566.html",0.92,待审核
COMM_000244,2026-06-04,某某银行,银行,未知,合规风险,中,63.5,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,8.5,该银行因贷款管理问题受到监管处罚，引发市场关注。,comment,东方财富股吧,这么多人等分猪肉，是不是有情况，有些不妙啊。,"https://guba.eastmoney.com/news,000001,1720132873.html",0.92,待审核
COMM_000245,2026-06-04,某某银行,银行,未知,合规风险,中,61.4,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.4,该银行因贷款管理问题受到监管处罚,comment,东方财富股吧,恭喜倒数第一,"https://guba.eastmoney.com/news,000001,1720164732.html",0.92,待审核
COMM_000246,2026-06-04,某某公司,上市公司,未知,信息披露风险,中,62.5,负面,-1.0,未及时披露重大事项，导致市场信息不对称,机构自身、投资者权益,0.0,7.5,某上市公司因未及时披露重大事项被监管机构处罚,comment,东方财富股吧,早该清出去！！几年前四千多亿市值硬给老马干到二千亿……老马赶快分红！！！,"https://guba.eastmoney.com/news,000001,1720156918.html",0.92,待审核
COMM_000247,2026-05-29,某某银行,银行,未知,合规风险,中,64.4,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,9.4,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,涨一根阳线，也不知道后面有多少阴线拿着分红,"https://guba.eastmoney.com/news,000001,1717361784.html",0.92,待审核
COMM_000248,2026-06-03,某某银行,银行,未知,合规风险,中,65.4,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,10.4,该机构因贷款管理问题受到监管处罚,comment,东方财富股吧,屋漏偏逢连夜雨，船破遭遇打头风,"https://guba.eastmoney.com/news,000001,1720047626.html",0.92,待审核
COMM_000249,2026-06-04,平安银行,银行,未知,合规风险,中,65.3,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,10.3,平安银行因贷款管理问题受到监管处罚，引发市场关注。,comment,东方财富股吧,平安银行，真是换了一波又一波的散户！回过头啦！看看还是那个样。好多以前股民都不在,"https://guba.eastmoney.com/news,000001,1720109047.html",0.92,待审核
COMM_000250,2026-06-04,平安银行,银行,未知,合规风险,中,63.5,负面,-1.0,融资业务管理不规范，存在违规操作,机构自身、客户权益,0.0,8.5,平安银行因融资业务管理问题被监管处罚，涉及融资净买入及余额异常情况。,comment,东方财富股吧,平安银行：融资净买入273.28万元，融资余额54.41亿元,"https://guba.eastmoney.com/news,000001,1720137849.html",0.92,待审核
COMM_000251,2026-06-03,A50,其他,未知,市场操纵风险,中,57.6,负面,-1.0,发布不实信息，误导投资者预期,机构自身、客户权益,0.0,12.6,某平台发布关于A50股价的不实预测，引发市场波动并可能影响投资者决策,comment,东方财富股吧,豆包里说调出A50股价至少会跌到10.50元，极限会到9.7元，如果这样那就是买,"https://guba.eastmoney.com/news,000001,1720073638.html",0.92,待审核
COMM_000252,2026-06-03,A50成分股,其他,未知,合规风险,中,57.8,负面,-1.0,剔除A50成分股过程中存在操作不规范，可能涉及市场操纵或信息披露问题,机构自身、客户权益,0.0,12.8,某机构因剔除A50成分股时操作不规范，引发市场关注并可能影响投资者信心,comment,东方财富股吧,剔除A50成分股很好反正股价在低位的，不活跃的，套牢者甚多的，股价在高位的，热门,"https://guba.eastmoney.com/news,000001,1720030517.html",0.92,待审核
COMM_000253,2026-06-04,某某上市公司,上市公司,未知,市场操纵风险,中,57.8,负面,-1.0,通过虚假信息误导投资者，影响市场信号的准确性,机构自身、客户权益,0.0,7.8,某上市公司因发布虚假信息导致市场信号失真，引发投资者不满。,comment,东方财富股吧,A50调整，所以大盘看着红火火，可这些赚钱又分红的老登一片绿，虚假的市场信号！,"https://guba.eastmoney.com/news,000001,1720113234.html",0.92,待审核
COMM_000254,2026-06-04,未知,其他,未知,合规风险,中,62.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,7.1,某金融机构因贷款管理问题受到监管处罚,comment,东方财富股吧,反弹结束了!？，还是先蹲一下然后起跳!？,"https://guba.eastmoney.com/news,000001,1720101912.html",0.85,待审核
COMM_000255,2026-06-04,平安银行,银行,未知,合规风险,中,61.9,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,6.9,平安银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,comment,东方财富股吧,$平安银行(SZ000001)$,"https://guba.eastmoney.com/news,000001,1720101047.html",0.92,待审核
COMM_000256,2026-05-29,平银,银行,未知,合规风险,中,65.8,负面,-1.0,存贷款规模未增长，可能涉及业务经营不力或违规操作,机构自身、客户权益,0.0,10.8,某银行因存贷款规模三年未增长，被质疑业绩来源及业务合规性,comment,东方财富股吧,平银三年存贷款不增，规模不增何来业绩？！,"https://guba.eastmoney.com/news,000001,1716970542.html",0.92,待审核
COMM_000257,2026-06-03,未知,其他,未知,合规风险,中,65.1,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,0.0,10.1,某金融机构因贷款管理问题受到监管处罚,comment,东方财富股吧,今年必上23,"https://guba.eastmoney.com/news,000001,1719912963.html",0.92,待审核
COMM_000258,2026-06-03,平安银行,银行,未知,合规风险,中,65.5,负面,-1.0,分红政策可能涉及违规操作，引发市场质疑,机构自身、客户权益,0.0,10.5,平安银行因分红政策被市场质疑存在潜在合规风险,comment,东方财富股吧,过两年平安银行分红来个十派六元，转五股送五股就爽透了。哈哈哈！,"https://guba.eastmoney.com/news,000001,1719958254.html",0.92,待审核
