entity_name,entity_type,region,risk_type,risk_level,sentiment,sentiment_score,violation_reason,impact_scope,summary,llm_confidence,record_id,source_type,url
银行,银行,未知,市场操纵风险,中,正面,0.65,市场预期被人为引导，可能引发股价异常波动,机构自身、客户权益,市场传闻称下星期银行板块将开启暴涨模式，但需警惕潜在的市场操纵风险。,0.82,COMM_000431,comment,"https://guba.eastmoney.com/news,000001,1717675555.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000432,comment,"https://guba.eastmoney.com/news,000001,1717608928.html"
平安银行,银行,未知,市场操纵风险,中,负面,-1.0,主力资金未流入平安银行股票，可能暗示市场对其未来表现不看好。,机构自身、客户权益,投资者对平安银行的市场表现持负面态度，可能反映其股价走势与主力资金动向不符。,0.92,COMM_000433,comment,"https://guba.eastmoney.com/news,000001,1717698256.html"
温氏股份(SZ300498),上市公司,未知,合规风险,低,中性,0.0,未提及具体违规事项，仅列出公司名称。,机构自身,该上市公司因未披露相关信息受到监管关注。,0.75,COMM_000434,comment,"https://guba.eastmoney.com/news,300498,1717692953.html"
某某公司,上市公司,未知,信息披露风险,中,负面,-1.0,未及时披露财务数据变动及分红政策变化,机构自身、投资者权益,该公司因未按规定披露财务信息，导致市场对其财务状况产生质疑。,0.92,COMM_000435,comment,"https://guba.eastmoney.com/news,000001,1717610249.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，引发市场广泛关注。,0.92,COMM_000436,comment,"https://guba.eastmoney.com/news,000001,1717574972.html"
平银,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平银因贷款管理问题受到监管处罚，市场对其估值和业绩表现存疑。,0.92,COMM_000437,comment,"https://guba.eastmoney.com/news,000001,1717495528.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某金融机构因贷款管理问题受到监管处罚,0.85,COMM_000438,comment,"https://guba.eastmoney.com/news,000001,1717652488.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,分红政策相关操作存在潜在违规风险，可能涉及信息披露不充分或市场操纵行为,机构自身、客户权益,平安银行因分红政策相关操作被质疑可能存在违规风险，引发市场关注。,0.92,COMM_000439,comment,"https://guba.eastmoney.com/news,000001,1717650779.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_000440,comment,"https://guba.eastmoney.com/news,000001,1717604344.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000441,comment,"https://guba.eastmoney.com/news,000001,1717541537.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000442,comment,"https://guba.eastmoney.com/news,000001,1717592220.html"
某某公司,上市公司,未知,市场操纵风险,中,负面,-1.0,投资者情绪被误导，可能涉及虚假信息传播或股价操纵,机构自身、投资者权益,某上市公司因发布不实信息引发投资者恐慌，导致股价异常波动。,0.92,COMM_000443,comment,"https://guba.eastmoney.com/news,000001,1717636027.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，导致客户权益受损。,0.92,COMM_000444,comment,"https://guba.eastmoney.com/news,000001,1717589608.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000445,comment,"https://guba.eastmoney.com/news,000001,1717257262.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_000446,comment,"https://guba.eastmoney.com/news,000001,1717465675.html"
平安系,其他,未知,合规风险,中,负面,-1.0,涉及违规操作，可能引发监管关注,机构自身、客户权益,平安系因潜在违规问题受到市场广泛关注,0.92,COMM_000447,comment,"https://guba.eastmoney.com/news,000001,1717132189.html"
某某公司,上市公司,未知,合规风险,中,正面,0.65,投资者教育不足，未充分披露投资价值回归的长期性,机构自身、客户权益,某上市公司发布声明强调长期投资价值，但未明确说明相关风险及潜在影响,0.78,COMM_000448,comment,"https://guba.eastmoney.com/news,000001,1717333896.html"
某某公司,上市公司,未知,市场操纵风险,中,正面,0.65,股价波动异常，存在市场操纵嫌疑,机构自身、投资者权益,某上市公司因股价异常波动被质疑存在市场操纵行为,0.78,COMM_000449,comment,"https://guba.eastmoney.com/news,000001,1717540541.html"
某某科技公司,上市公司,未知,市场操纵风险,中,负面,-1.0,投资者情绪被误导，股价波动异常,机构自身、客户权益,某科技公司因股价异常波动被质疑存在市场操纵行为，引发投资者不满。,0.92,COMM_000450,comment,"https://guba.eastmoney.com/news,000001,1716738944.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_000451,comment,"https://guba.eastmoney.com/news,000001,1717534682.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000452,comment,"https://guba.eastmoney.com/news,000001,1717017634.html"
某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000453,comment,"https://guba.eastmoney.com/news,000001,1717432019.html"
某某公司,上市公司,未知,合规风险,中,负面,-1.0,未及时披露可转债发行计划，引发市场担忧,机构自身、投资者权益,某上市公司因未及时公告可转债发行计划，导致市场情绪低迷，可能面临监管处罚。,0.92,COMM_000454,comment,"https://guba.eastmoney.com/news,000001,1717374592.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_000455,comment,"https://guba.eastmoney.com/news,000001,1717480802.html"
某某公司,上市公司,未知,信息披露风险,中,负面,-1.0,未及时披露分红公告，违反信息披露规定,机构自身、投资者权益,该公司因未按时披露分红公告被监管机构指出存在信息披露违规行为,0.92,COMM_000456,comment,"https://guba.eastmoney.com/news,000001,1717299315.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.85,COMM_000457,comment,"https://guba.eastmoney.com/news,000001,1717468799.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.85,COMM_000458,comment,"https://guba.eastmoney.com/news,000001,1717459548.html"
未知,其他,未知,合规风险,中,负面,-1.0,尾盘操作存在违规行为，可能涉及市场操纵或信息披露不充分,机构自身、客户权益,某机构因尾盘操作被监管机构发现并处罚，可能涉及市场操纵和信息披露问题,0.92,COMM_000459,comment,"https://guba.eastmoney.com/news,000001,1717411531.html"
某某科技公司,上市公司,未知,市场操纵风险,中,负面,-1.0,股价异常波动，涉嫌市场操纵行为,机构自身、投资者权益,某科技公司因股价异常波动被监管调查，涉及市场操纵风险。,0.92,COMM_000460,comment,"https://guba.eastmoney.com/news,000001,1717458438.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000461,comment,"https://guba.eastmoney.com/news,002142,1717189485.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000462,comment,"https://guba.eastmoney.com/news,000001,1717428519.html"
某上市公司,上市公司,未知,市场操纵风险,中,负面,-1.0,投资者误操作导致交易异常，可能涉及市场操纵行为,机构自身、客户权益,某上市公司因投资者误操作引发市场关注，存在潜在的市场操纵风险。,0.92,COMM_000463,comment,"https://guba.eastmoney.com/news,000001,1717363768.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.85,COMM_000464,comment,"https://guba.eastmoney.com/news,000001,1717421854.html"
达安,上市公司,未知,合规风险,中,负面,-1.0,股票交易行为异常，可能涉及违规操作,机构自身、客户权益,达安公司因股票交易行为异常被市场质疑，可能涉及违规操作。,0.92,COMM_000465,comment,"https://guba.eastmoney.com/news,002030,1714856982.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000466,comment,"https://guba.eastmoney.com/news,000001,1717358330.html"
某某公司,上市公司,未知,合规风险,中,负面,-1.0,未明确提及具体违规行为，但可能涉及分红政策相关问题,机构自身、客户权益,某上市公司因分红政策及成本管理问题受到市场关注，存在潜在合规风险。,0.75,COMM_000467,comment,"https://guba.eastmoney.com/news,000001,1717414022.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000468,comment,"https://guba.eastmoney.com/news,000001,1717401570.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000469,comment,"https://guba.eastmoney.com/news,000001,1717379891.html"
某某公司,上市公司,未知,合规风险,中,负面,-1.0,信息披露不及时，存在违规操作,机构自身、客户权益,该公司因信息披露问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000470,comment,"https://guba.eastmoney.com/news,000001,1717378168.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000471,comment,"https://guba.eastmoney.com/news,000001,1717360029.html"
某某上市公司,上市公司,未知,市场操纵风险,高,负面,-1.0,通过虚假信息提升股价，涉嫌市场操纵,机构自身、投资者权益,该上市公司因发布虚假信息以抬高股价，被监管机构认定为市场操纵行为。,0.92,COMM_000472,comment,"https://guba.eastmoney.com/news,000001,1717168364.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000473,comment,"https://guba.eastmoney.com/news,000001,1717209159.html"
未知,其他,未知,舆情风险,中,负面,-1.0,投资者情绪波动引发市场恐慌，可能涉及虚假信息传播或不当言论,机构自身、客户权益,某事件因投资者情绪波动导致市场恐慌，可能涉及虚假信息传播或不当言论,0.92,COMM_000474,comment,"https://guba.eastmoney.com/news,000001,1717301469.html"
招商银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,招商银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000475,comment,"https://guba.eastmoney.com/news,000001,1717276676.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000476,comment,"https://guba.eastmoney.com/news,000001,1717248743.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000477,comment,"https://guba.eastmoney.com/news,000001,1717265464.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000478,comment,"https://guba.eastmoney.com/news,000001,1717264862.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000479,comment,"https://guba.eastmoney.com/news,000001,1717173690.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000480,comment,"https://guba.eastmoney.com/news,000001,1717064893.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000481,comment,"https://guba.eastmoney.com/news,000001,1717145977.html"
平银,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平银因贷款管理问题受到监管处罚，股价表现不佳。,0.92,COMM_000482,comment,"https://guba.eastmoney.com/news,000001,1716539710.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000483,comment,"https://guba.eastmoney.com/news,000001,1717218322.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000484,comment,"https://guba.eastmoney.com/news,000001,1717204694.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000485,comment,"https://guba.eastmoney.com/news,000001,1717202457.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.85,COMM_000486,comment,"https://guba.eastmoney.com/news,000001,1717143458.html"
某某公司,上市公司,未知,合规风险,中,负面,-1.0,未明确提及具体违规行为，但标题和正文暗示可能涉及信息披露或经营问题,机构自身、客户权益,某上市公司因未充分披露相关信息被市场质疑，引发投资者关注。,0.78,COMM_000487,comment,"https://guba.eastmoney.com/news,000001,1717197282.html"
未知,其他,未知,合规风险,中,负面,-1.0,未明确提及违规原因，仅描述为‘受罚或被提及’,机构自身、客户权益,某机构因未明确的违规行为受到监管处罚,0.75,COMM_000488,comment,"https://guba.eastmoney.com/news,000001,1717193179.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_000489,comment,"https://guba.eastmoney.com/news,000001,1716943048.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000490,comment,"https://guba.eastmoney.com/news,000001,1717131266.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000491,comment,"https://guba.eastmoney.com/news,000001,1717141484.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000492,comment,"https://guba.eastmoney.com/news,000001,1717133163.html"
兴业银行,银行,未知,合规风险,中,负面,-1.0,ETF基金和证金大量退出导致市场波动，可能涉及信息披露不充分或市场操作不当,机构自身、客户权益,兴业银行在股东会上提及ETF基金和证金大规模退出引发的市场波动问题，可能涉及合规风险。,0.92,COMM_000493,comment,"https://guba.eastmoney.com/news,601211,1714950129.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000494,comment,"https://guba.eastmoney.com/news,000001,1715803887.html"
未知,其他,未知,合规风险,中,负面,-1.0,未明确提及违规原因，仅描述事件发生。,机构自身、客户权益,某机构因未明确的合规问题受到监管关注。,0.75,COMM_000495,comment,"https://guba.eastmoney.com/news,000001,1717061692.html"
中车,上市公司,未知,市场操纵风险,低,负面,-1.0,股价异常波动，可能涉及市场操纵行为,机构自身、投资者权益,中车因股价异常波动被市场质疑存在市场操纵行为,0.92,COMM_000496,comment,"https://guba.eastmoney.com/news,601766,1717111927.html"
某某科技公司,上市公司,未知,舆情风险,中,负面,-1.0,公司业务发展突然停滞，引发市场和投资者的广泛质疑,机构自身、客户权益,某科技公司因业务发展突然停滞而受到市场广泛关注，可能涉及经营风险或合规问题,0.92,COMM_000497,comment,"https://guba.eastmoney.com/news,000001,1717097810.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000498,comment,"https://guba.eastmoney.com/news,000001,1716068346.html"
某某科技公司,上市公司,未知,合规风险,中,负面,-1.0,未披露分红计划及潜在市场影响，可能引发投资者误解,机构自身、客户权益,某科技公司因未充分披露分红信息，可能面临监管处罚和投资者信任危机,0.92,COMM_000499,comment,"https://guba.eastmoney.com/news,000001,1717073929.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000500,comment,"https://guba.eastmoney.com/news,000001,1717066162.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000501,comment,"https://guba.eastmoney.com/news,000001,1717056212.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_000502,comment,"https://guba.eastmoney.com/news,000001,1717053758.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某金融机构因贷款管理问题受到监管处罚,0.85,COMM_000503,comment,"https://guba.eastmoney.com/news,000001,1716969290.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某银行因贷款管理问题受到监管处罚，影响其合规运营及客户权益。,0.92,COMM_000504,comment,"https://guba.eastmoney.com/news,000001,1717033194.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000505,comment,"https://guba.eastmoney.com/news,000001,1717014889.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.85,COMM_000506,comment,"https://guba.eastmoney.com/news,000001,1716992935.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，导致市场情绪低迷。,0.92,COMM_000507,comment,"https://guba.eastmoney.com/news,000001,1716989111.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，导致投资者情绪低迷。,0.92,COMM_000508,comment,"https://guba.eastmoney.com/news,000001,1716967905.html"
某某房地产公司,上市公司,未知,合规风险,中,负面,-1.0,未披露重大事项或财务信息不准确,机构自身、客户权益,某房地产龙头公司因信息披露违规被监管关注,0.92,COMM_000509,comment,"https://guba.eastmoney.com/news,000001,1716964418.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该机构因贷款管理问题受到监管处罚,0.92,COMM_000510,comment,"https://guba.eastmoney.com/news,000001,1716933202.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场广泛关注。,0.92,COMM_000511,comment,"https://guba.eastmoney.com/news,000001,1716949435.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000512,comment,"https://guba.eastmoney.com/news,000001,1716926420.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000513,comment,"https://guba.eastmoney.com/news,000001,1716866142.html"
农业银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某投资者因对农业银行的长期投资行为被提及，但未明确涉及具体违规事件。,0.92,COMM_000514,comment,"https://guba.eastmoney.com/news,000001,1716585513.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚,0.85,COMM_000515,comment,"https://guba.eastmoney.com/news,000001,1716878870.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000516,comment,"https://guba.eastmoney.com/news,000001,1716827382.html"
中国大陆的科幻股,其他,未知,市场操纵风险,中,负面,-1.0,股价炒作行为可能涉及市场操纵，引发投资者情绪波动,机构自身、客户权益,某大陆科幻股因股价异常波动被质疑存在市场操纵行为，引发投资者担忧。,0.92,COMM_000517,comment,"https://guba.eastmoney.com/news,000001,1716823699.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000518,comment,"https://guba.eastmoney.com/news,000001,1716801737.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000519,comment,"https://guba.eastmoney.com/news,000001,1716797726.html"
未知,其他,未知,舆情风险,中,负面,-1.0,投资者对市场走势的不确定性引发担忧，可能影响市场信心,机构自身、客户权益,投资者对市场走势的不确定性引发担忧，可能影响市场信心,0.92,COMM_000520,comment,"https://guba.eastmoney.com/news,000001,1716613684.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,融资业务操作不规范，存在违规行为,机构自身、客户权益,平安银行因融资业务操作不规范被监管处罚，涉及金额较大。,0.92,COMM_000521,comment,"https://guba.eastmoney.com/news,000001,1716752035.html"
证金公司,其他,未知,合规风险,中,负面,-1.0,未及时完成持仓减持，可能涉及违规操作,机构自身、市场情绪,证金公司因持仓减持问题受到市场质疑，引发投资者担忧。,0.92,COMM_000522,comment,"https://guba.eastmoney.com/news,000001,1716741405.html"
未知,其他,未知,合规风险,中,负面,-1.0,未明确提及具体违规行为，但涉及信息披露和公告时间安排的潜在问题,机构自身、客户权益,某机构因公告时间安排及信息披露不规范可能引发合规风险,0.85,COMM_000523,comment,"https://guba.eastmoney.com/news,000001,1716719327.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，市值表现不佳。,0.92,COMM_000524,comment,"https://guba.eastmoney.com/news,000001,1716737331.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，导致股价下跌。,0.92,COMM_000525,comment,"https://guba.eastmoney.com/news,000001,1716631938.html"
平安银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,平安银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000526,comment,"https://guba.eastmoney.com/news,000001,1716546294.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某机构因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000527,comment,"https://guba.eastmoney.com/news,000001,1716573033.html"
某某科技股,上市公司,未知,市场操纵风险,中,负面,-1.0,股价炒作缺乏业绩支撑，涉嫌市场操纵行为,机构自身、投资者权益,某科技股因股价炒作缺乏业绩支撑，被质疑存在市场操纵行为，引发投资者不满。,0.92,COMM_000528,comment,"https://guba.eastmoney.com/news,000001,1716669981.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，引发市场关注。,0.92,COMM_000529,comment,"https://guba.eastmoney.com/news,000001,1716660419.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000530,comment,"https://guba.eastmoney.com/news,000001,1716713927.html"
某某公司,上市公司,未知,市场操纵风险,中,负面,-1.0,部分投资者通过散布虚假信息影响股价走势，涉嫌市场操纵,机构自身、客户权益,某上市公司因市场操纵行为被监管机构调查并可能面临处罚,0.92,COMM_000531,comment,"https://guba.eastmoney.com/news,000001,1716532821.html"
中信银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,中信银行因贷款管理问题受到监管处罚，引发市场对其合规性的质疑。,0.92,COMM_000532,comment,"https://guba.eastmoney.com/news,000001,1716691048.html"
未知,其他,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,某金融机构因贷款管理问题受到监管处罚,0.85,COMM_000533,comment,"https://guba.eastmoney.com/news,000001,1716698870.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000534,comment,"https://guba.eastmoney.com/news,000001,1716675717.html"
深圳某金融机构,银行,广东,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,深圳某金融机构因贷款管理问题受到监管处罚，影响范围涉及机构自身及客户权益。,0.92,COMM_000535,comment,"https://guba.eastmoney.com/news,hk03968,1716672975.html"
某某银行,银行,未知,合规风险,中,负面,-1.0,贷款管理不审慎，相关业务存在违规操作,机构自身、客户权益,该银行因贷款管理问题受到监管处罚，投资者情绪低迷。,0.92,COMM_000536,comment,"https://guba.eastmoney.com/news,000001,1716667670.html"
