record_id,event_date,entity_name,entity_type,region,risk_type,risk_level,risk_score,sentiment,sentiment_score,violation_reason,impact_scope,penalty_amount,heat_score,summary,source_type,source,title,url,llm_confidence,manual_check
NEWS_000373,2025-06-28,在深化以公益性为导向的公立医院,hospital,云南,advertising_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,“一把手抓、抓一把手” 云南省“编外院长”推动医改 “云南省在深入学习推广三明医改经验的过程中，结合地方实际，在深化以公益性为导向的公立医院改革、推动优质医疗资源扩容下沉、促进分级诊疗等方面不断探索，,news,央广网健康-健康今日热点,“一把手抓、抓一把手” 云南省“编外院长”推动医改 “云南省在深入学习推广三明医改经验的过程中，结合地方实际，在深化以公益性为导向的公立医院改革、推动优质医疗资源扩容下沉、促进分级诊疗等方面不断探索，取得了积极进展和成效。”国家卫健委新闻发,https://www.cnr.cn/2014jkpd/jkjrjd/20250628/t20250628_527232525.shtml,0.55,pending_review
NEWS_000374,2025-06-20,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,夏至节气后如何养生？国家卫健委发布会给出指导 如果为减肥而刻意剧烈运动，导致大汗淋漓，容易出现“气随津脱”，出现乏力、懒言、心慌等气虚症状，不利身体健康。 2025-06-20 17:59,news,央广网健康-健康今日热点,夏至节气后如何养生？国家卫健委发布会给出指导 如果为减肥而刻意剧烈运动，导致大汗淋漓，容易出现“气随津脱”，出现乏力、懒言、心慌等气虚症状，不利身体健康。 2025-06-20 17:59,https://www.cnr.cn/2014jkpd/jkjrjd/20250620/t20250620_527221852.shtml,0.55,pending_review
NEWS_000375,2025-06-10,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家卫健委：进一步推进优质医疗卫生资源共享 庄宁介绍，按照“大病不出省，一般病在市县解决，日常疾病在基层解决”的总体要求，近年来国家卫生健康委会同有关部门共同努力、综合施策，推进优质医疗资源扩容下沉和,news,央广网健康-健康今日热点,国家卫健委：进一步推进优质医疗卫生资源共享 庄宁介绍，按照“大病不出省，一般病在市县解决，日常疾病在基层解决”的总体要求，近年来国家卫生健康委会同有关部门共同努力、综合施策，推进优质医疗资源扩容下沉和均衡布局，着力为群众提供系统连续、就近就,https://www.cnr.cn/2014jkpd/jkjrjd/20250610/t20250610_527204141.shtml,0.55,pending_review
NEWS_000376,2025-05-22,unknown_entity,other,unknown,insurance_compliance_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家医保局：放射检查类项目价格稳中有降 5月22日晚，国家医保局举办医疗服务价格项目立项指南第三场解读直播，涉及放射检查、综合诊查、超声检查、放射治疗等四类立项指南。 2025-05-22 20:41,news,央广网健康-健康今日热点,国家医保局：放射检查类项目价格稳中有降 5月22日晚，国家医保局举办医疗服务价格项目立项指南第三场解读直播，涉及放射检查、综合诊查、超声检查、放射治疗等四类立项指南。 2025-05-22 20:41,https://www.cnr.cn/2014jkpd/jkjrjd/20250522/t20250522_527181896.shtml,0.55,pending_review
NEWS_000377,2025-05-19,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,新冠阳性率升高 专家：新冠变异株致病力没太多变化 近日，全国范围内新冠病毒检出率出现上升趋势，引发广泛关注。 2025-05-19 15:15,news,央广网健康-健康今日热点,新冠阳性率升高 专家：新冠变异株致病力没太多变化 近日，全国范围内新冠病毒检出率出现上升趋势，引发广泛关注。 2025-05-19 15:15,https://www.cnr.cn/2014jkpd/jkjrjd/20250519/t20250519_527175822.shtml,0.55,pending_review
NEWS_000378,2025-05-19,由北京市卫生健康委员会和北京市中医药,other,北京,other_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,多维赋能 推动首都高质量健康老龄化 5月18日，由北京市卫生健康委员会和北京市中医药管理局支持指导，首都医科大学、首都健康老龄化创新研究中心和北京中西医结合学会联合主办的“第二届首都高质量健康老龄化国,news,央广网健康-健康今日热点,多维赋能 推动首都高质量健康老龄化 5月18日，由北京市卫生健康委员会和北京市中医药管理局支持指导，首都医科大学、首都健康老龄化创新研究中心和北京中西医结合学会联合主办的“第二届首都高质量健康老龄化国际会议”成功召开。 2025-05-19,https://www.cnr.cn/2014jkpd/jkjrjd/20250519/t20250519_527175823.shtml,0.55,pending_review
NEWS_000379,2025-05-15,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家卫健委发布关于肖某引发舆情事件调查处置进展情况的通报 国家卫生健康委派出工作组进驻涉事单位，会同有关方面，对肖某执业行为、医德医风，董某莹的入学资格、学习情况、学术论文、毕业论文、入职过程、住院医,news,央广网健康-健康今日热点,国家卫健委发布关于肖某引发舆情事件调查处置进展情况的通报 国家卫生健康委派出工作组进驻涉事单位，会同有关方面，对肖某执业行为、医德医风，董某莹的入学资格、学习情况、学术论文、毕业论文、入职过程、住院医师规范化培训管理等各环节进行彻查，对有关,https://www.cnr.cn/2014jkpd/jkjrjd/20250515/t20250515_527170669.shtml,0.55,pending_review
NEWS_000380,2025-05-08,unknown_entity,other,unknown,medical_device_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家卫健委：持续提升老年医学医疗服务能力 符合条件的医疗机构要充分认识到规范建设老年医学科的重要意义，在床位、设施设备、人员配备等方面给予大力支持，不断完善内部质控水平，保障医疗质量与安全，丰富和优化,news,央广网健康-健康今日热点,国家卫健委：持续提升老年医学医疗服务能力 符合条件的医疗机构要充分认识到规范建设老年医学科的重要意义，在床位、设施设备、人员配备等方面给予大力支持，不断完善内部质控水平，保障医疗质量与安全，丰富和优化服务模式，持续提升老年医学医疗服务能力。,https://www.cnr.cn/2014jkpd/jkjrjd/20250508/t20250508_527162432.shtml,0.55,pending_review
NEWS_000381,2025-05-15,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,全国多地出现新冠流行趋势 歌手陈奕迅确诊演唱会延期 5月15日，歌手陈奕迅因确诊新冠肺炎宣布延期高雄演唱会，引发公众广泛关注。实际上，近一个月以来，全国多地出现新冠流行趋势。 2025-05-15 1,news,央广网健康-健康今日热点,全国多地出现新冠流行趋势 歌手陈奕迅确诊演唱会延期 5月15日，歌手陈奕迅因确诊新冠肺炎宣布延期高雄演唱会，引发公众广泛关注。实际上，近一个月以来，全国多地出现新冠流行趋势。 2025-05-15 17:26,https://www.cnr.cn/2014jkpd/jkjrjd/20250515/t20250515_527170451.shtml,0.55,pending_review
NEWS_000382,2025-05-19,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,关注世界卫生大会 | 世界卫生大会中国代表团：中国深入参与全球卫生治理 为构建人类卫生健康共同体贡献中国力量 出席世界卫生大会的中国代表团17日在瑞士日内瓦举办媒体吹风会。国家卫生健康委主任雷海潮、中,news,央广网健康-健康今日热点,关注世界卫生大会 | 世界卫生大会中国代表团：中国深入参与全球卫生治理 为构建人类卫生健康共同体贡献中国力量 出席世界卫生大会的中国代表团17日在瑞士日内瓦举办媒体吹风会。国家卫生健康委主任雷海潮、中国常驻联合国日内瓦办事处和瑞士其他国际组,https://www.cnr.cn/2014jkpd/jkjrjd/20250519/t20250519_527175715.shtml,0.55,pending_review
NEWS_000383,2025-05-01,unknown_entity,other,unknown,quality_compliance_risk,medium,54.8,negative,-0.65,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家卫健委：对肖某、董某及有关机构开展调查 国家卫生健康委已成立调查组，坚持实事求是、客观公正原则，联合有关方面对事件涉及的肖某、董某及有关机构等进行认真调查核查，对发现的违法违规问题将依法依纪严肃处,news,央广网健康-健康今日热点,国家卫健委：对肖某、董某及有关机构开展调查 国家卫生健康委已成立调查组，坚持实事求是、客观公正原则，联合有关方面对事件涉及的肖某、董某及有关机构等进行认真调查核查，对发现的违法违规问题将依法依纪严肃处理。 2025-05-01 09:41,https://www.cnr.cn/2014jkpd/jkjrjd/20250501/t20250501_527155340.shtml,0.55,pending_review
NEWS_000384,2025-04-28,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,全国总工会：全国已建成工会驿站18.61万个，为环卫工人、快递员等户外劳动者提供一站式服务 工会驿站是全国总工会组织建立的为环卫工人、快递员、外卖配送员、出租车司机、网约车司机、货车司机、交通警察等户,news,央广网健康-健康今日热点,全国总工会：全国已建成工会驿站18.61万个，为环卫工人、快递员等户外劳动者提供一站式服务 工会驿站是全国总工会组织建立的为环卫工人、快递员、外卖配送员、出租车司机、网约车司机、货车司机、交通警察等户外劳动者提供饮水纳凉、餐食加热、驱寒避雨,https://www.cnr.cn/2014jkpd/jkjrjd/20250428/t20250428_527151630.shtml,0.55,pending_review
NEWS_000385,2025-04-25,unknown_entity,other,unknown,drug_safety_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,全国儿童预防接种日 | 家长注意！这两种呼吸道疾病预防有变化，预防清单要更新 2025年4月25日是第39个“全国儿童预防接种日”。今年的宣传主题为“打疫苗 防疾病 保健康”，旨在号召全社会共同行动，,news,央广网健康-健康今日热点,全国儿童预防接种日 | 家长注意！这两种呼吸道疾病预防有变化，预防清单要更新 2025年4月25日是第39个“全国儿童预防接种日”。今年的宣传主题为“打疫苗 防疾病 保健康”，旨在号召全社会共同行动，以疫苗为“盾”，守护儿童健康成长，筑牢全,https://www.cnr.cn/2014jkpd/jkjrjd/20250425/t20250425_527148638.shtml,0.55,pending_review
NEWS_000386,2025-04-18,邀请北京安贞医院,hospital,北京,insurance_compliance_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家医保局举办“医保部门助力科技创新”分享会 2025年4月18日，国家医保局在首都医科大学举办“医保部门助力科技创新”分享会，邀请北京安贞医院、上海瑞金医院等6家国内权威医疗机构的医学专家、有关医疗,news,央广网健康-健康今日热点,国家医保局举办“医保部门助力科技创新”分享会 2025年4月18日，国家医保局在首都医科大学举办“医保部门助力科技创新”分享会，邀请北京安贞医院、上海瑞金医院等6家国内权威医疗机构的医学专家、有关医疗创新技术企业和患者代表分享医保部门助力科,https://www.cnr.cn/2014jkpd/jkjrjd/20250421/t20250421_527143164.shtml,0.55,pending_review
NEWS_000387,2025-04-21,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家卫健委：有序推进医疗领域扩大开放 4月21日下午，国务院新闻办公室举行新闻发布会，介绍《加快推进服务业扩大开放综合试点工作方案》（以下简称《工作方案》）有关情况。在服务业扩大对外开放的过程中，医疗,news,央广网健康-健康今日热点,国家卫健委：有序推进医疗领域扩大开放 4月21日下午，国务院新闻办公室举行新闻发布会，介绍《加快推进服务业扩大开放综合试点工作方案》（以下简称《工作方案》）有关情况。在服务业扩大对外开放的过程中，医疗健康服务的开放备受关注。在医疗领域，《工,https://www.cnr.cn/2014jkpd/jkjrjd/20250421/t20250421_527143157.shtml,0.55,pending_review
NEWS_000388,2025-04-02,unknown_entity,other,unknown,insurance_compliance_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,@所有人：医保购药，这些注意事项要记牢！ 随着医保购药的便捷性持续提升，因用药不当而引发的健康风险也亟待关注。戳下图，一起来学习掌握医保购药的注意事项吧！ 2025-04-02 11:08,news,央广网健康-健康今日热点,@所有人：医保购药，这些注意事项要记牢！ 随着医保购药的便捷性持续提升，因用药不当而引发的健康风险也亟待关注。戳下图，一起来学习掌握医保购药的注意事项吧！ 2025-04-02 11:08,https://www.cnr.cn/2014jkpd/jkjrjd/20250402/t20250402_527121127.shtml,0.55,pending_review
NEWS_000389,2025-04-02,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,为孤独症儿童构建科学包容的口腔健康支持体系 孤独症儿童普遍存在的感知觉敏感、沟通障碍等特性，口腔疾病患病率高、就诊配合度不足等导致常规口腔护理和诊疗面临巨大挑战。 2025-04-02 08:57,news,央广网健康-健康今日热点,为孤独症儿童构建科学包容的口腔健康支持体系 孤独症儿童普遍存在的感知觉敏感、沟通障碍等特性，口腔疾病患病率高、就诊配合度不足等导致常规口腔护理和诊疗面临巨大挑战。 2025-04-02 08:57,https://www.cnr.cn/2014jkpd/jkjrjd/20250402/t20250402_527120892.shtml,0.55,pending_review
NEWS_000390,2025-03-31,unknown_entity,other,unknown,drug_safety_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家医保局：全面推进“码上”严监管 2025年，国家医保局将全面推进“码上”严监管。随着药品追溯码的全量采集应用，医保基金监管进入了新时期、新阶段。 2025-03-31 11:06,news,央广网健康-健康今日热点,国家医保局：全面推进“码上”严监管 2025年，国家医保局将全面推进“码上”严监管。随着药品追溯码的全量采集应用，医保基金监管进入了新时期、新阶段。 2025-03-31 11:06,https://www.cnr.cn/2014jkpd/jkjrjd/20250331/t20250331_527118946.shtml,0.55,pending_review
NEWS_000391,2025-07-01,unknown_entity,other,unknown,drug_safety_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,今年7月起 药品销售需扫追溯码方可进行医保结算 国家医保局等四部门近日联合公开发布《关于加强药品追溯码在医疗保障和工伤保险领域采集应用的通知》，要求原则上，2025年7月1日起，销售环节按要求扫码后方,news,央广网健康-健康今日热点,今年7月起 药品销售需扫追溯码方可进行医保结算 国家医保局等四部门近日联合公开发布《关于加强药品追溯码在医疗保障和工伤保险领域采集应用的通知》，要求原则上，2025年7月1日起，销售环节按要求扫码后方可进行医保基金结算，对此前已采购的无追溯,https://www.cnr.cn/2014jkpd/jkjrjd/20250321/t20250321_527108282.shtml,0.55,pending_review
NEWS_000392,2025-03-11,unknown_entity,other,unknown,insurance_compliance_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,国家医保局：加快推进医保基金即时结算改革 记者从国家医保局获悉，截至2月底，全国共103个统筹地区开展即时结算，占统筹地区总数的26%，覆盖定点医疗机构4.37万家，定点药店6.76万家，即时结算拨付,news,央广网健康-健康今日热点,国家医保局：加快推进医保基金即时结算改革 记者从国家医保局获悉，截至2月底，全国共103个统筹地区开展即时结算，占统筹地区总数的26%，覆盖定点医疗机构4.37万家，定点药店6.76万家，即时结算拨付金额387.31亿元。 2025-03-,https://www.cnr.cn/2014jkpd/jkjrjd/20250311/t20250311_527096752.shtml,0.55,pending_review
NEWS_000393,2025-03-11,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,健康中国 | 如何正确管理体重？ 大家都知道，想要减重，“三分靠动，七分靠吃”。但有些人嘴上说着要减重，但总是无法付诸实际行动，或者一时冲动盲目减重，过两天又主动放弃，如此反复，让身体误认为您处于应激,news,央广网健康-健康今日热点,健康中国 | 如何正确管理体重？ 大家都知道，想要减重，“三分靠动，七分靠吃”。但有些人嘴上说着要减重，但总是无法付诸实际行动，或者一时冲动盲目减重，过两天又主动放弃，如此反复，让身体误认为您处于应激状态，体重不减反增，更有甚者，导致身体机,https://www.cnr.cn/2014jkpd/jkjrjd/20250311/t20250311_527096665.shtml,0.55,pending_review
NEWS_000394,2025-03-07,unknown_entity,other,unknown,drug_safety_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,药品随货同行单，一张纸而已，有多重要？ 药品随货同行单是药品供货企业随药品一同发出，详细记录药品相关信息的重要单据。对于药品经营企业和使用单位而言，随货同行单是验收药品的重要依据。药品追溯依赖于完整的,news,央广网健康-健康今日热点,药品随货同行单，一张纸而已，有多重要？ 药品随货同行单是药品供货企业随药品一同发出，详细记录药品相关信息的重要单据。对于药品经营企业和使用单位而言，随货同行单是验收药品的重要依据。药品追溯依赖于完整的流通信息记录，随货同行单是其中不可或缺的,https://www.cnr.cn/2014jkpd/jkjrjd/20250307/t20250307_527092362.shtml,0.55,pending_review
NEWS_000395,2025-03-07,助力医药,other,广东,insurance_compliance_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,医保“三结算”改革加速推进 助力医药行业高质量发展 为促进医疗、医保、医药协同发展和治理，健全与“1+3+N”多层次医疗保障体系相适应的医保科学结算体系，进一步提升医保基金使用效率，广东医保进一步优化,news,央广网健康-健康今日热点,医保“三结算”改革加速推进 助力医药行业高质量发展 为促进医疗、医保、医药协同发展和治理，健全与“1+3+N”多层次医疗保障体系相适应的医保科学结算体系，进一步提升医保基金使用效率，广东医保进一步优化医保基金结算政策，开展医保基金“三结算”,https://www.cnr.cn/2014jkpd/jkjrjd/20250307/t20250307_527092345.shtml,0.55,pending_review
NEWS_000396,2025-03-05,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,春天拍了拍你并说“阿嚏！”如何应对花粉过敏季？ 春回大地，繁花盛开，当大多数人沉浸在春天的美好中，却有人出现流鼻涕、打喷嚏、眼睛痒等症状，这往往是花粉过敏导致。那么，花粉过敏到底是怎么一回事？哪些人群,news,央广网健康-健康今日热点,春天拍了拍你并说“阿嚏！”如何应对花粉过敏季？ 春回大地，繁花盛开，当大多数人沉浸在春天的美好中，却有人出现流鼻涕、打喷嚏、眼睛痒等症状，这往往是花粉过敏导致。那么，花粉过敏到底是怎么一回事？哪些人群容易花粉过敏？如何预防花粉过敏？易感人群,https://www.cnr.cn/2014jkpd/jkjrjd/20250305/t20250305_527090144.shtml,0.55,pending_review
NEWS_000397,2025-03-05,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,惊蛰：三个方法疏肝理气，养肝血又解春困 惊蛰是春季第三个节气，标志着阳气升发、蛰虫初醒、万物萌动。惊蛰时节养肝正当时，需顺应“春生”之气，疏肝理气、调和阴阳，助力肝气通达，为一年的健康奠定基础。 20,news,央广网健康-健康今日热点,惊蛰：三个方法疏肝理气，养肝血又解春困 惊蛰是春季第三个节气，标志着阳气升发、蛰虫初醒、万物萌动。惊蛰时节养肝正当时，需顺应“春生”之气，疏肝理气、调和阴阳，助力肝气通达，为一年的健康奠定基础。 2025-03-05 08:38,https://www.cnr.cn/2014jkpd/jkjrjd/20250305/t20250305_527090131.shtml,0.55,pending_review
NEWS_000398,2025-03-04,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,健康中国｜儿童肥胖怎么办？儿保专家来支招 3月4日是世界肥胖日，肥胖不仅被世界卫生组织认定为是一种慢性疾病，还是许多慢性疾病的共同危险因素。《中国居民营养与慢性病状况报告（2020年）》显示，我国6～,news,央广网健康-健康今日热点,健康中国｜儿童肥胖怎么办？儿保专家来支招 3月4日是世界肥胖日，肥胖不仅被世界卫生组织认定为是一种慢性疾病，还是许多慢性疾病的共同危险因素。《中国居民营养与慢性病状况报告（2020年）》显示，我国6～17岁儿童青少年的超重肥胖率为19%，6,https://www.cnr.cn/2014jkpd/jkjrjd/20250304/t20250304_527089053.shtml,0.55,pending_review
NEWS_000399,2025-03-03,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,健康中国｜如何正确使用耳机？一图读懂 3月3日是全国爱耳日，今年的主题为“健康聆听，无碍沟通”。在日常生活中，很多人都喜欢使用耳机看视频、听音乐，但常常忽视了耳机使用不当带来的危害。究竟应该如何正确使,news,央广网健康-健康今日热点,健康中国｜如何正确使用耳机？一图读懂 3月3日是全国爱耳日，今年的主题为“健康聆听，无碍沟通”。在日常生活中，很多人都喜欢使用耳机看视频、听音乐，但常常忽视了耳机使用不当带来的危害。究竟应该如何正确使用耳机？戳图了解↓↓↓ 2025-03-,https://www.cnr.cn/2014jkpd/jkjrjd/20250303/t20250303_527087490.shtml,0.55,pending_review
NEWS_000400,2025-03-02,标志着中国乳制品与中医药,other,unknown,other_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,"重磅消息！伊利集团携手老字号同仁堂集团达成战略合作 在""同行越山海，伊路向未来""的发布会主题下，两大国民品牌实现跨产业深度握手，标志着中国乳制品与中医药领域的跨界融合迈入全新阶段。 2025-03-0",news,央广网健康-健康今日热点,"重磅消息！伊利集团携手老字号同仁堂集团达成战略合作 在""同行越山海，伊路向未来""的发布会主题下，两大国民品牌实现跨产业深度握手，标志着中国乳制品与中医药领域的跨界融合迈入全新阶段。 2025-03-02 16:23",https://www.cnr.cn/2014jkpd/jkjrjd/20250302/t20250302_527086662.shtml,0.55,pending_review
NEWS_000401,2025-03-02,北京地区网站联合辟谣平台,health_platform,北京,pricing_risk,low,25.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,车厘子吃多了会中毒？想多了！ 随着进口渠道增加和技术进步，车厘子的价格大幅下降，让消费者直呼实现了车厘子自由。每月“科学”流言榜由北京市科学技术协会、北京市委网信办、首都互联网协会指导，北京科技记者编,news,央广网健康-健康今日热点,车厘子吃多了会中毒？想多了！ 随着进口渠道增加和技术进步，车厘子的价格大幅下降，让消费者直呼实现了车厘子自由。每月“科学”流言榜由北京市科学技术协会、北京市委网信办、首都互联网协会指导，北京科技记者编辑协会、北京地区网站联合辟谣平台共同发布,https://www.cnr.cn/2014jkpd/jkjrjd/20250302/t20250302_527086235.shtml,0.55,pending_review
NEWS_000402,2025-03-01,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,@奶茶党：这些常见的奶茶小料，哪些很“可怕”？哪些有营养？ 你爱喝奶茶吗？没有小料的奶茶，总感觉少了点什么。提起奶茶小料，你可能信手拈来――西米、珍珠、椰果、布丁……这些常见的奶茶小料，哪些很“可怕”,news,央广网健康-健康今日热点,@奶茶党：这些常见的奶茶小料，哪些很“可怕”？哪些有营养？ 你爱喝奶茶吗？没有小料的奶茶，总感觉少了点什么。提起奶茶小料，你可能信手拈来――西米、珍珠、椰果、布丁……这些常见的奶茶小料，哪些很“可怕”？哪些有营养？央广网带你一图读懂！ 20,https://www.cnr.cn/2014jkpd/jkjrjd/20250301/t20250301_527085207.shtml,0.55,pending_review
NEWS_000403,2025-02-28,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,健康中国｜如何正确预防罕见病？一图读懂 每年2月的最后一天是“国际罕见病日”，2025年2月28日是第18个国际罕见病日，今年的主题为“不止罕见”。 2025-02-28 08:40,news,央广网健康-健康今日热点,健康中国｜如何正确预防罕见病？一图读懂 每年2月的最后一天是“国际罕见病日”，2025年2月28日是第18个国际罕见病日，今年的主题为“不止罕见”。 2025-02-28 08:40,https://www.cnr.cn/2014jkpd/jkjrjd/20250228/t20250228_527083896.shtml,0.55,pending_review
NEWS_000404,2025-02-26,unknown_entity,other,北京,quality_compliance_risk,medium,54.8,negative,-0.65,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,有毒！网红带货“减肥神药”竟含违禁成分 近日，北京市海淀区市场监督管理局披露了一起食品安全领域违法案件，多名拥有数百万粉丝的“网红”主播销售的“减肥神药”竟含有非法添加违禁成分“布噻嗪”。 2025-,news,央广网健康-健康今日热点,有毒！网红带货“减肥神药”竟含违禁成分 近日，北京市海淀区市场监督管理局披露了一起食品安全领域违法案件，多名拥有数百万粉丝的“网红”主播销售的“减肥神药”竟含有非法添加违禁成分“布噻嗪”。 2025-02-26 08:56,https://www.cnr.cn/2014jkpd/jkjrjd/20250226/t20250226_527081704.shtml,0.55,pending_review
NEWS_000405,2025-02-25,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,开学季，请警惕这一威胁青少年的健康隐患 近期，一名17岁中国足球少年在西班牙集训期间突发脑死亡，引发公众对青少年运动健康的关注。 2025-02-25 09:06,news,央广网健康-健康今日热点,开学季，请警惕这一威胁青少年的健康隐患 近期，一名17岁中国足球少年在西班牙集训期间突发脑死亡，引发公众对青少年运动健康的关注。 2025-02-25 09:06,https://www.cnr.cn/2014jkpd/jkjrjd/20250225/t20250225_527080726.shtml,0.55,pending_review
NEWS_000406,2025-02-24,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,宝宝爱咬手指、啃笔，家长该如何应对？ 作为父母，看到宝宝咬手指或啃笔，可能觉得这只是个“宝宝的爱好”，不以为然。在乳牙萌出期间，宝宝的牙龈可能会感到疼痛和不适，这时咬东西可以起到一定的按摩作用，缓解牙,news,央广网健康-健康今日热点,宝宝爱咬手指、啃笔，家长该如何应对？ 作为父母，看到宝宝咬手指或啃笔，可能觉得这只是个“宝宝的爱好”，不以为然。在乳牙萌出期间，宝宝的牙龈可能会感到疼痛和不适，这时咬东西可以起到一定的按摩作用，缓解牙龈的不适。 2025-02-24 14:,https://www.cnr.cn/2014jkpd/jkjrjd/20250224/t20250224_527080117.shtml,0.55,pending_review
NEWS_000407,2025-02-24,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,你家孩子爱玩游戏吗？如何判断是否成瘾，又该如何应对呢？ 如今，孩子接触网络游戏的机会越来越多，有的甚至沉迷其中。殊不知，过度玩游戏可能导致游戏成瘾，对孩子的身心健康产生严重的影响。家长有必要了解如何判,news,央广网健康-健康今日热点,你家孩子爱玩游戏吗？如何判断是否成瘾，又该如何应对呢？ 如今，孩子接触网络游戏的机会越来越多，有的甚至沉迷其中。殊不知，过度玩游戏可能导致游戏成瘾，对孩子的身心健康产生严重的影响。家长有必要了解如何判断孩子是否出现游戏成瘾，并采取有效措施帮,https://www.cnr.cn/2014jkpd/jkjrjd/20250224/t20250224_527079832.shtml,0.55,pending_review
NEWS_000408,2025-02-23,unknown_entity,other,unknown,other_risk,low,35.0,neutral,0.0,medical risk event derived from regulation or health news,"institution, users/patients, sector supervision",0,10.0,专家详解开学季如何防控传染病 随着寒假结束，同学们重返校园，流感季是否已经过去，进入春季还有哪些高发传染病值得关注，成为社会广泛关注的问题。 2025-02-23 08:51,news,央广网健康-健康今日热点,专家详解开学季如何防控传染病 随着寒假结束，同学们重返校园，流感季是否已经过去，进入春季还有哪些高发传染病值得关注，成为社会广泛关注的问题。 2025-02-23 08:51,https://www.cnr.cn/2014jkpd/jkjrjd/20250223/t20250223_527079218.shtml,0.55,pending_review
